userId,movieId,rating,timestamp
Catherine Powell,1907,3.0,964540505
Catherine Powell,1914,4.0,964622714
Catherine Powell,1916,1.0,986934786
Catherine Powell,1923,3.0,986934870
Catherine Powell,1947,5.0,945079653
Catherine Powell,1966,2.0,964622684
Catherine Powell,1967,5.0,945078967
Catherine Powell,1968,4.0,986934786
Catherine Powell,2019,2.0,945078690
Catherine Powell,2076,4.0,945079052
Catherine Powell,2078,5.0,945079521
Catherine Powell,2109,4.0,986935016
Catherine Powell,2145,3.0,986935328
Catherine Powell,2150,5.0,986934738
Catherine Powell,2174,5.0,964539855
Catherine Powell,2186,5.0,945174008
Catherine Powell,2203,4.0,945079729
Catherine Powell,2204,5.0,964540008
Catherine Powell,2282,1.0,945629238
Catherine Powell,2324,1.0,964622590
Catherine Powell,2336,2.0,964538964
Catherine Powell,2351,4.0,945078467
Catherine Powell,2359,4.0,964622590
Catherine Powell,2390,5.0,945079164
Catherine Powell,2395,3.0,964623306
Catherine Powell,2406,4.0,986935302
Catherine Powell,2467,4.0,945079858
Catherine Powell,2571,1.0,945173385
Catherine Powell,2583,5.0,945078863
Catherine Powell,2599,5.0,964622684
Catherine Powell,2628,1.0,986848894
Catherine Powell,2683,4.0,945079790
Catherine Powell,2692,5.0,945079013
Catherine Powell,2712,2.0,945078542
Catherine Powell,2762,4.0,964539986
Catherine Powell,2763,1.0,964778621
Catherine Powell,2770,2.0,945173553
Catherine Powell,2791,5.0,964539628
Catherine Powell,2843,5.0,945078814
Catherine Powell,2858,5.0,964539140
Catherine Powell,2874,4.0,986935016
Catherine Powell,2921,4.0,945078708
Catherine Powell,2926,5.0,986934870
Catherine Powell,2959,2.0,945078528
Catherine Powell,2973,2.0,945078946
Catherine Powell,2997,4.0,986848610
Catherine Powell,3033,4.0,986936200
Catherine Powell,3044,5.0,945079920
Catherine Powell,3060,4.0,986934884
Catherine Powell,3079,3.0,964778197
Catherine Powell,3083,5.0,964622487
Catherine Powell,3160,4.0,964539121
Catherine Powell,3175,1.0,964538930
Catherine Powell,3176,4.0,964539771
Catherine Powell,3204,4.0,964539828
Catherine Powell,3255,4.0,964623306
Catherine Powell,3317,4.0,986934498
Catherine Powell,3358,3.0,964622758
Catherine Powell,3365,5.0,964538329
Catherine Powell,3386,4.0,964539395
Catherine Powell,3408,4.0,986849238
Catherine Powell,3481,2.0,964538243
Catherine Powell,3489,1.0,986848908
Catherine Powell,3508,5.0,964538351
Catherine Powell,3538,2.0,986849212
Catherine Powell,3591,1.0,986935199
Catherine Powell,3788,3.0,964539085
Catherine Powell,3809,3.0,986936207
Catherine Powell,3851,5.0,986849180
Catherine Powell,3897,4.0,986934465
Catherine Powell,3911,3.0,986849149
Catherine Powell,3967,4.0,986849164
Catherine Powell,3996,4.0,986849130
Catherine Powell,4002,3.0,986934819
Catherine Powell,4014,1.0,986849254
Catherine Powell,4020,3.0,986848856
Catherine Powell,4021,4.0,986849180
Catherine Powell,4027,3.0,986849201
Catherine Powell,4029,3.0,986849226
Catherine Powell,4033,4.0,986849149
Catherine Powell,4034,5.0,986848753
Catherine Powell,4074,3.0,986848665
Catherine Powell,4121,4.0,986934901
Catherine Powell,4144,3.0,986848685
Catherine Powell,4166,3.0,986848700
Catherine Powell,4226,2.0,1007569424
Catherine Powell,4239,5.0,986848685
Catherine Powell,4246,4.0,1007574542
Catherine Powell,4252,3.0,1007569465
Catherine Powell,4260,2.0,1007569424
Catherine Powell,4273,4.0,1007574470
Catherine Powell,4308,1.0,1007569465
Catherine Powell,4347,4.0,1007569586
Catherine Powell,4381,3.0,1007574509
Catherine Powell,4641,1.0,1007569586
Catherine Powell,4741,3.0,1007574532
Catherine Powell,4765,5.0,1007569445
Catherine Powell,4881,3.0,1007569445
Catherine Powell,4896,4.0,1007574532
Catherine Powell,4902,4.0,1007569465
Catherine Powell,4967,5.0,1007569424
Daniel Singleton,1,4.0,847434962
Daniel Singleton,21,4.0,847435238
Daniel Singleton,34,4.0,847434881
Daniel Singleton,36,4.0,847435292
Daniel Singleton,39,3.0,847434961
Daniel Singleton,50,4.0,847434881
Daniel Singleton,58,5.0,847435238
Daniel Singleton,110,4.0,847434880
Daniel Singleton,150,3.0,847434748
Daniel Singleton,153,3.0,847434802
Daniel Singleton,232,4.0,847435292
Daniel Singleton,247,5.0,847435337
Daniel Singleton,253,3.0,847435292
Daniel Singleton,261,4.0,847435238
Daniel Singleton,265,3.0,847435129
Daniel Singleton,266,1.0,847435311
Daniel Singleton,290,5.0,847435311
Daniel Singleton,296,5.0,847434748
Daniel Singleton,300,3.0,847435337
Daniel Singleton,316,2.0,847434832
Daniel Singleton,318,3.0,847434880
Daniel Singleton,344,3.0,847434802
Daniel Singleton,349,3.0,847434832
Daniel Singleton,357,2.0,847435238
Daniel Singleton,364,3.0,847434882
Daniel Singleton,367,4.0,847435129
Daniel Singleton,380,2.0,847434748
Daniel Singleton,410,3.0,847435292
Daniel Singleton,457,4.0,847434801
Daniel Singleton,474,4.0,847435337
Daniel Singleton,475,5.0,847435311
Daniel Singleton,515,3.0,847435129
Daniel Singleton,527,5.0,847434960
Daniel Singleton,531,4.0,847435258
Daniel Singleton,534,3.0,847435311
Daniel Singleton,588,4.0,847434801
Daniel Singleton,589,3.0,847435258
Daniel Singleton,590,5.0,847434747
Daniel Singleton,592,3.0,847434747
Daniel Singleton,594,5.0,847435238
Daniel Singleton,595,5.0,847434832
Daniel Singleton,596,5.0,847435292
Daniel Singleton,597,3.0,847434962
Daniel Singleton,608,3.0,847435258
Laura Rodriguez,2,4.0,845553522
Laura Rodriguez,3,5.0,845554296
Laura Rodriguez,4,3.0,845554349
Laura Rodriguez,5,5.0,845553938
Laura Rodriguez,6,4.0,845553757
Laura Rodriguez,7,4.0,845554264
Laura Rodriguez,8,3.0,845555281
Laura Rodriguez,10,3.0,845553253
Laura Rodriguez,11,4.0,845553489
Laura Rodriguez,13,3.0,845555588
Laura Rodriguez,15,4.0,845554505
Laura Rodriguez,16,4.0,845553819
Laura Rodriguez,17,4.0,845553559
Laura Rodriguez,19,2.0,845553382
Laura Rodriguez,21,2.0,845553382
Laura Rodriguez,22,5.0,845553875
Laura Rodriguez,24,4.0,845554397
Laura Rodriguez,25,3.0,845553695
Laura Rodriguez,26,4.0,845555362
Laura Rodriguez,27,3.0,845555402
Laura Rodriguez,31,3.0,845553819
Laura Rodriguez,32,4.0,845553426
Laura Rodriguez,34,4.0,845553354
Laura Rodriguez,36,5.0,845553726
Laura Rodriguez,41,4.0,845554962
Laura Rodriguez,43,4.0,845555607
Laura Rodriguez,45,3.0,845553907
Laura Rodriguez,46,4.0,845554551
Laura Rodriguez,47,4.0,845553317
Laura Rodriguez,50,1.0,845553381
Laura Rodriguez,54,4.0,845555402
Laura Rodriguez,60,4.0,845554263
Laura Rodriguez,61,4.0,845555454
Laura Rodriguez,62,4.0,845553660
Laura Rodriguez,65,3.0,845555070
Laura Rodriguez,66,3.0,845555151
Laura Rodriguez,76,4.0,845555317
Laura Rodriguez,79,3.0,845554907
Laura Rodriguez,86,5.0,845556131
Laura Rodriguez,87,3.0,845555300
Laura Rodriguez,88,2.0,845555694
Laura Rodriguez,89,4.0,845555124
Laura Rodriguez,92,4.0,845555454
Laura Rodriguez,93,4.0,845554584
Laura Rodriguez,95,4.0,845553559
Laura Rodriguez,100,3.0,845555151
Laura Rodriguez,102,1.0,845555436
Laura Rodriguez,104,4.0,845554349
Laura Rodriguez,105,3.0,845553757
Laura Rodriguez,110,5.0,845553283
Laura Rodriguez,112,4.0,845553994
Laura Rodriguez,113,3.0,845556257
Laura Rodriguez,126,3.0,845555342
Laura Rodriguez,135,3.0,845554987
Laura Rodriguez,140,3.0,845555024
Laura Rodriguez,141,4.0,845553586
Laura Rodriguez,145,4.0,845553966
Laura Rodriguez,146,4.0,845555607
Laura Rodriguez,150,4.0,845553110
Laura Rodriguez,151,4.0,845553586
Laura Rodriguez,153,3.0,845553146
Laura Rodriguez,158,4.0,845553660
Laura Rodriguez,159,3.0,845555006
Laura Rodriguez,160,5.0,845553457
Laura Rodriguez,161,3.0,845553253
Laura Rodriguez,163,3.0,845553907
Laura Rodriguez,165,3.0,845553146
Laura Rodriguez,168,5.0,845553695
Laura Rodriguez,170,3.0,845554263
Laura Rodriguez,171,3.0,845555402
Laura Rodriguez,174,3.0,845554479
Laura Rodriguez,177,3.0,845554931
Laura Rodriguez,179,1.0,845555362
Laura Rodriguez,180,2.0,845555006
Laura Rodriguez,181,3.0,845553938
Laura Rodriguez,185,3.0,845553283
Laura Rodriguez,186,3.0,845553619
Laura Rodriguez,189,3.0,845556241
Laura Rodriguez,191,2.0,845554931
Laura Rodriguez,195,4.0,845554455
Laura Rodriguez,196,3.0,845553586
Laura Rodriguez,201,3.0,845556290
Laura Rodriguez,204,3.0,845553619
Laura Rodriguez,205,3.0,845555477
Laura Rodriguez,207,4.0,845554024
Laura Rodriguez,208,3.0,845553253
Laura Rodriguez,209,3.0,845556106
Laura Rodriguez,210,4.0,845556310
Laura Rodriguez,212,4.0,845556181
Laura Rodriguez,216,4.0,845554099
Laura Rodriguez,217,3.0,845555382
Laura Rodriguez,218,2.0,845553994
Laura Rodriguez,219,3.0,845556131
Laura Rodriguez,222,4.0,845554024
Laura Rodriguez,224,3.0,845553794
Laura Rodriguez,225,4.0,845553381
Laura Rodriguez,230,5.0,845553966
Laura Rodriguez,231,3.0,845553174
Laura Rodriguez,234,2.0,845554176
Laura Rodriguez,236,4.0,845553559
Laura Rodriguez,237,4.0,845553875
Laura Rodriguez,239,3.0,845554987
Laura Rodriguez,240,3.0,845555571
Laura Rodriguez,243,3.0,845555588
Laura Rodriguez,248,5.0,845554263
Laura Rodriguez,250,4.0,845555588
Laura Rodriguez,251,3.0,845556257
Laura Rodriguez,252,4.0,845553619
Laura Rodriguez,253,3.0,845553283
Laura Rodriguez,254,3.0,845555655
Laura Rodriguez,256,3.0,845553726
Laura Rodriguez,257,5.0,845554176
Laura Rodriguez,258,3.0,845555172
Laura Rodriguez,261,4.0,845553695
Laura Rodriguez,262,5.0,845554551
Laura Rodriguez,265,3.0,845553726
Laura Rodriguez,266,3.0,845553457
Laura Rodriguez,267,3.0,845554376
Laura Rodriguez,270,3.0,845555172
Laura Rodriguez,271,4.0,845555249
Laura Rodriguez,273,3.0,845553875
Laura Rodriguez,274,4.0,845555151
Laura Rodriguez,276,4.0,845553907
Laura Rodriguez,277,5.0,845553844
Laura Rodriguez,279,3.0,845555436
Laura Rodriguez,281,4.0,845554320
Laura Rodriguez,282,3.0,845553522
Laura Rodriguez,288,2.0,845553283
Laura Rodriguez,289,3.0,845554455
Laura Rodriguez,291,3.0,845555571
Laura Rodriguez,292,4.0,845553253
Laura Rodriguez,293,3.0,845553660
Laura Rodriguez,296,2.0,845553110
Laura Rodriguez,302,3.0,845555436
Laura Rodriguez,303,3.0,845554099
Laura Rodriguez,304,4.0,845555546
Laura Rodriguez,310,3.0,845556119
Laura Rodriguez,312,1.0,845555151
Laura Rodriguez,313,3.0,845555546
Laura Rodriguez,314,5.0,845554603
Laura Rodriguez,315,4.0,845553522
Laura Rodriguez,316,5.0,845553174
Laura Rodriguez,317,4.0,845553457
Laura Rodriguez,318,5.0,845553200
Laura Rodriguez,327,1.0,845554062
Laura Rodriguez,329,4.0,845553200
Laura Rodriguez,330,3.0,845555071
Laura Rodriguez,332,3.0,845555046
Laura Rodriguez,333,5.0,845553757
Laura Rodriguez,336,3.0,845556223
Laura Rodriguez,337,5.0,845553586
Laura Rodriguez,339,4.0,845553253
Laura Rodriguez,340,4.0,845555265
Laura Rodriguez,342,3.0,845553938
Laura Rodriguez,343,3.0,845555172
Laura Rodriguez,344,3.0,845553146
Laura Rodriguez,347,3.0,845555300
Laura Rodriguez,348,3.0,845553938
Laura Rodriguez,349,5.0,845553146
Laura Rodriguez,350,5.0,845553489
Laura Rodriguez,351,4.0,845554455
Laura Rodriguez,352,3.0,845555382
Laura Rodriguez,353,4.0,845553726
Laura Rodriguez,354,4.0,845555402
Laura Rodriguez,355,4.0,845553819
Laura Rodriguez,356,5.0,845553200
Laura Rodriguez,357,3.0,845553457
Laura Rodriguez,358,3.0,845555265
Laura Rodriguez,359,3.0,845556412
Laura Rodriguez,360,3.0,845555094
Laura Rodriguez,361,4.0,845554376
Laura Rodriguez,362,3.0,845553994
Laura Rodriguez,364,5.0,845553317
Laura Rodriguez,366,3.0,845554962
Laura Rodriguez,367,4.0,845553317
Laura Rodriguez,368,5.0,845553726
Laura Rodriguez,370,4.0,845553794
Laura Rodriguez,371,3.0,845554141
Laura Rodriguez,374,3.0,845554296
Laura Rodriguez,377,5.0,845553317
Laura Rodriguez,378,3.0,845554987
Laura Rodriguez,380,4.0,845553110
Laura Rodriguez,381,3.0,845553994
Laura Rodriguez,382,3.0,845554397
Laura Rodriguez,383,3.0,845554320
Laura Rodriguez,405,3.0,845554603
Laura Rodriguez,410,3.0,845553354
Laura Rodriguez,412,3.0,845554505
Laura Rodriguez,415,4.0,845554420
Laura Rodriguez,416,3.0,845554962
